product	reactants	split	reactant_list	reactant_num	product_len	reactants_len
CCc1cc(OC(C)C)c(OCc2ccccc2)cc1OCCCCCC(C)(C)C#N	CC(C)I.CCc1cc(O)c(OCc2ccccc2)cc1OCCCCCC(C)(C)C#N	train	['CC(C)I', 'CCc1cc(O)c(OCc2ccccc2)cc1OCCCCCC(C)(C)C#N']	2	46	48
CCOC(=O)CCC1=C(C(=O)O)SC2=NCCCN21	CCOC(=O)CCC1=C(C(=O)OC(C)(C)C)SC2=NCCCN21	train	['CCOC(=O)CCC1=C(C(=O)OC(C)(C)C)SC2=NCCCN21']	1	33	41
CC(C)(C)OC(=O)NCc1cccc(Oc2cccc(I)c2)c1	CC(C)(C)OC(=O)OC(=O)OC(C)(C)C.NCc1cccc(Oc2cccc(I)c2)c1	train	['CC(C)(C)OC(=O)OC(=O)OC(C)(C)C', 'NCc1cccc(Oc2cccc(I)c2)c1']	2	38	54
CCn1nnc(Cn2c(=O)n(C3CCNCC3)c(=O)c3sc(-c4ccccc4F)cc32)n1	CCn1nnc(Cn2c(=O)n(C3CCN(C(=O)OC(C)(C)C)CC3)c(=O)c3sc(-c4ccccc4F)cc32)n1	train	['CCn1nnc(Cn2c(=O)n(C3CCN(C(=O)OC(C)(C)C)CC3)c(=O)c3sc(-c4ccccc4F)cc32)n1']	1	55	71
CCCn1c(=O)c2[nH]c(C34CCC(C=O)(CC3)CC4)nc2n(CCC)c1=O	CCCn1c(=O)c2[nH]c(C34CCC(CO)(CC3)CC4)nc2n(CCC)c1=O	train	['CCCn1c(=O)c2[nH]c(C34CCC(CO)(CC3)CC4)nc2n(CCC)c1=O']	1	51	50
Cc1nnc2n1-c1sc(CCc3ccc(O)cc3)cc1C(c1ccccc1Cl)=NC2	COc1ccc(CCc2cc3c(s2)-n2c(C)nnc2CN=C3c2ccccc2Cl)cc1	train	['COc1ccc(CCc2cc3c(s2)-n2c(C)nnc2CN=C3c2ccccc2Cl)cc1']	1	49	50
CC(C)(C)OC(=O)N1CCC(n2cc(-c3cnc(N)c(-c4nc5ccccc5o4)c3)c(C=O)n2)CC1	CC(C)(C)OC(=O)N1CCC(n2cc(Br)c(C=O)n2)CC1.CC1(C)OB(c2cnc(N)c(-c3nc4ccccc4o3)c2)OC1(C)C	train	['CC(C)(C)OC(=O)N1CCC(n2cc(Br)c(C=O)n2)CC1', 'CC1(C)OB(c2cnc(N)c(-c3nc4ccccc4o3)c2)OC1(C)C']	2	66	85
OCc1cc2cc(Cl)ncc2n1CCCCF	CCOC(=O)c1cc2cc(Cl)ncc2n1CCCCF	train	['CCOC(=O)c1cc2cc(Cl)ncc2n1CCCCF']	1	24	30
COC(=O)[C@@H]1[C@H](OC(=O)c2ccccc2)CCN1C(=O)OC(C)(C)C	COC(=O)[C@@H]1[C@@H](O)CCN1C(=O)OC(C)(C)C.O=C(O)c1ccccc1	train	['COC(=O)[C@@H]1[C@@H](O)CCN1C(=O)OC(C)(C)C', 'O=C(O)c1ccccc1']	2	53	56
CCC1(O)CCC(N)CC1	CCC1(O)CCC(NC(=O)OC(C)(C)C)CC1	train	['CCC1(O)CCC(NC(=O)OC(C)(C)C)CC1']	1	16	30
Cc1ccncc1N1C(=O)N(c2ccc3ncsc3c2)CC1C	CC1CN(c2ccc3ncsc3c2)C(=O)N1.Cc1ccncc1I	train	['CC1CN(c2ccc3ncsc3c2)C(=O)N1', 'Cc1ccncc1I']	2	36	38
CCOC(=O)CCCCCOc1ccc(I)cc1	CCOC(=O)CCCCCBr.Oc1ccc(I)cc1	train	['CCOC(=O)CCCCCBr', 'Oc1ccc(I)cc1']	2	25	28
CCOC(=O)CCc1ccc(OCc2ccc(-c3ccc(C(F)(F)F)cc3)nc2C)c2ccccc12	CCOC(=O)CCc1ccc(O)c2ccccc12.Cc1nc(-c2ccc(C(F)(F)F)cc2)ccc1CCl	train	['CCOC(=O)CCc1ccc(O)c2ccccc12', 'Cc1nc(-c2ccc(C(F)(F)F)cc2)ccc1CCl']	2	58	61
Cc1ccc2c(N3CCN(CCc4cccc(NC(=O)C5CNC(=O)N5)c4)CC3)cccc2n1	Cc1ccc2c(N3CCN(CCc4cccc(N)c4)CC3)cccc2n1.O=C1NCC(C(=O)O)N1	train	['Cc1ccc2c(N3CCN(CCc4cccc(N)c4)CC3)cccc2n1', 'O=C1NCC(C(=O)O)N1']	2	56	58
CC(=O)N1CCN(c2nn(C3CCCCO3)c3cnc(Br)cc23)C1=O	Brc1cc2c(I)nn(C3CCCCO3)c2cn1.CC(=O)N1CCNC1=O	train	['Brc1cc2c(I)nn(C3CCCCO3)c2cn1', 'CC(=O)N1CCNC1=O']	2	44	44
COCCN1CCC(CNC(=O)c2c(OC)c(C#N)cc3ccccc23)(c2ccc(Cl)cc2)CC1	COCCBr.COc1c(C#N)cc2ccccc2c1C(=O)NCC1(c2ccc(Cl)cc2)CCNCC1	train	['COCCBr', 'COc1c(C#N)cc2ccccc2c1C(=O)NCC1(c2ccc(Cl)cc2)CCNCC1']	2	58	57
O=C(SCc1ccc(OCc2ccc(F)cc2)cc1)N1CCNCC1	CC(C)(C)OC(=O)N1CCN(C(=O)SCc2ccc(OCc3ccc(F)cc3)cc2)CC1	train	['CC(C)(C)OC(=O)N1CCN(C(=O)SCc2ccc(OCc3ccc(F)cc3)cc2)CC1']	1	38	54
CCOC(=O)[C@@H]1CC[C@@H](N)[C@@H](NC(=O)OC(C)(C)C)C1	CCOC(=O)[C@@H]1CC[C@@H](N=[N+]=[N-])[C@@H](NC(=O)OC(C)(C)C)C1	train	['CCOC(=O)[C@@H]1CC[C@@H](N=[N+]=[N-])[C@@H](NC(=O)OC(C)(C)C)C1']	1	51	61
C#CCOc1cc(Oc2cccc(F)c2)ncn1	C#CCOc1cc(Cl)ncn1.Oc1cccc(F)c1	train	['C#CCOc1cc(Cl)ncn1', 'Oc1cccc(F)c1']	2	27	30
C=CC(=O)N1CCN(c2ncnc3cc(-c4ccccc4F)c(O)cc23)CC1	C=CC(=O)N1CCN(c2ncnc3cc(-c4ccccc4F)c(OC)cc23)CC1	train	['C=CC(=O)N1CCN(c2ncnc3cc(-c4ccccc4F)c(OC)cc23)CC1']	1	47	48
O=C(NCCc1c[nH]c2ccc(Cl)cc12)c1ccc(Cc2cccc(F)c2)cn1	NCCc1c[nH]c2ccc(Cl)cc12.O=C(O)c1ccc(Cc2cccc(F)c2)cn1	train	['NCCc1c[nH]c2ccc(Cl)cc12', 'O=C(O)c1ccc(Cc2cccc(F)c2)cn1']	2	50	52
CCOC(=O)C1(c2ccccc2-c2ccc(-c3onc(C)c3C(O)CCCc3ccccc3)cc2)CC1	CCOC(=O)C1(c2ccccc2B2OC(C)(C)C(C)(C)O2)CC1.Cc1noc(-c2ccc(Br)cc2)c1C(O)CCCc1ccccc1	train	['CCOC(=O)C1(c2ccccc2B2OC(C)(C)C(C)(C)O2)CC1', 'Cc1noc(-c2ccc(Br)cc2)c1C(O)CCCc1ccccc1']	2	60	81
COc1ccc(-c2ccnc3[nH]c(-c4cncc(C(=O)N5CCN(C)CC5)c4)nc23)cc1	CN1CCNCC1.COc1ccc(-c2ccnc3[nH]c(-c4cncc(C(=O)O)c4)nc23)cc1	train	['CN1CCNCC1', 'COc1ccc(-c2ccnc3[nH]c(-c4cncc(C(=O)O)c4)nc23)cc1']	2	58	58
CCN1C(=O)CCc2cnc(Nc3ccccc3)cc21	CCn1c(=O)ccc2cnc(Nc3ccccc3)cc21	train	['CCn1c(=O)ccc2cnc(Nc3ccccc3)cc21']	1	31	31
CC(=O)O	O=C(NCc1ccccn1)c1cc(OCC(F)(F)F)ccc1OCC(F)(F)F	train	['O=C(NCc1ccccn1)c1cc(OCC(F)(F)F)ccc1OCC(F)(F)F']	1	7	45
COC(=O)c1cccc(O[C@H](C)C(=O)OCc2ccccc2)c1	COC(=O)c1cccc(O)c1.C[C@H](O)C(=O)OCc1ccccc1	train	['COC(=O)c1cccc(O)c1', 'C[C@H](O)C(=O)OCc1ccccc1']	2	41	43
CN(C)CC#Cc1ccc2c(c1)CN(Cc1ccc(Oc3ccccc3)cc1)C2=O	C#CCN(C)C.O=C1c2ccc(Br)cc2CN1Cc1ccc(Oc2ccccc2)cc1	train	['C#CCN(C)C', 'O=C1c2ccc(Br)cc2CN1Cc1ccc(Oc2ccccc2)cc1']	2	48	49
COC(=O)c1ccc(F)cc1Oc1cnc(Cl)c(F)c1	COC(=O)c1ccc(F)cc1F.Oc1cnc(Cl)c(F)c1	train	['COC(=O)c1ccc(F)cc1F', 'Oc1cnc(Cl)c(F)c1']	2	34	36
C[C@H]1COCCN1c1cc(C(C)(C)S(=O)(=O)C2CCCC2)nc(-c2ccc(NC(=O)Oc3ccccc3)cc2)n1	C[C@H]1COCCN1c1cc(C(C)(C)S(=O)(=O)C2CCCC2)nc(-c2ccc(N)cc2)n1.O=C(Cl)Oc1ccccc1	train	['C[C@H]1COCCN1c1cc(C(C)(C)S(=O)(=O)C2CCCC2)nc(-c2ccc(N)cc2)n1', 'O=C(Cl)Oc1ccccc1']	2	74	77
COC(=O)C1CSC2CC(NC(=O)OC(C)(C)C)C(=O)N21	COC(=O)C1CSC(CC(NC(=O)OC(C)(C)C)C(=O)OCc2ccccc2)N1	train	['COC(=O)C1CSC(CC(NC(=O)OC(C)(C)C)C(=O)OCc2ccccc2)N1']	1	40	50
CCOc1cc(N2CCN(C3CCN(CCF)CC3)CC2)ccc1N	CCOc1cc(N2CCN(C3CCN(CCF)CC3)CC2)ccc1[N+](=O)[O-]	train	['CCOc1cc(N2CCN(C3CCN(CCF)CC3)CC2)ccc1[N+](=O)[O-]']	1	37	48
O=C1Nc2cccc(-c3cnc4ccccc4c3)c2C12COc1cc3c(cc12)OCCO3	O=C1N(C(c2ccccc2)c2ccccc2)c2cccc(-c3cnc4ccccc4c3)c2C12COc1cc3c(cc12)OCCO3	train	['O=C1N(C(c2ccccc2)c2ccccc2)c2cccc(-c3cnc4ccccc4c3)c2C12COc1cc3c(cc12)OCCO3']	1	52	73
Cc1cccc(-n2c(C)ccc2C)n1	CC(=O)CCC(C)=O.Cc1cccc(N)n1	train	['CC(=O)CCC(C)=O', 'Cc1cccc(N)n1']	2	23	27
CCOC(=O)/C=C/c1ccc(OCC2=CC3(CCCC3)CCC2)c(OC(C)=O)c1	CC(=O)Oc1cc(C=O)ccc1OCC1=CC2(CCCC2)CCC1.CCOC(=O)CP(=O)(OCC)OCC	train	['CC(=O)Oc1cc(C=O)ccc1OCC1=CC2(CCCC2)CCC1', 'CCOC(=O)CP(=O)(OCC)OCC']	2	51	62
Cc1ccc2c(c1)N(C(C)C)CCC2	CC(C)I.Cc1ccc2c(c1)NCCC2	train	['CC(C)I', 'Cc1ccc2c(c1)NCCC2']	2	24	24
CCCCCCCCCCCCCCS(=O)(=O)NC(=O)Nc1c(C(C)C)cccc1C(C)C	CC(C)c1cccc(C(C)C)c1N=C=O.CCCCCCCCCCCCCCS(N)(=O)=O	train	['CC(C)c1cccc(C(C)C)c1N=C=O', 'CCCCCCCCCCCCCCS(N)(=O)=O']	2	50	50
CCOc1cc(C=O)cc2c1OC(C)(C)C=C2C(C)(C)O	CCOc1cc(C2OCCO2)cc2c1OC(C)(C)C=C2C(C)(C)O	train	['CCOc1cc(C2OCCO2)cc2c1OC(C)(C)C=C2C(C)(C)O']	1	37	41
Cc1cc(Nc2nc(S(=O)c3ccc(F)cc3)cc3ccccc23)n[nH]1	Cc1cc(Nc2nc(S(=O)c3ccc(F)cc3)cc3ccccc23)nn1C(=O)OC(C)(C)C	train	['Cc1cc(Nc2nc(S(=O)c3ccc(F)cc3)cc3ccccc23)nn1C(=O)OC(C)(C)C']	1	46	57
Cc1cc(NCCCn2ccnc2)ccc1[N+](=O)[O-]	Cc1cc(F)ccc1[N+](=O)[O-].NCCCn1ccnc1	train	['Cc1cc(F)ccc1[N+](=O)[O-]', 'NCCCn1ccnc1']	2	34	36
O=C(NCc1cccs1)c1cc2nc(-c3ccc(Br)cc3)cc(C(F)(F)F)n2n1	NCc1cccs1.O=C(O)c1cc2nc(-c3ccc(Br)cc3)cc(C(F)(F)F)n2n1	train	['NCc1cccs1', 'O=C(O)c1cc2nc(-c3ccc(Br)cc3)cc(C(F)(F)F)n2n1']	2	52	54
CCOC(=O)c1cc2ccc(C)c(NS(=O)(=O)c3cccs3)c2[nH]1	CCOC(=O)c1cc2ccc(C)c(N)c2[nH]1.O=S(=O)(Cl)c1cccs1	train	['CCOC(=O)c1cc2ccc(C)c(N)c2[nH]1', 'O=S(=O)(Cl)c1cccs1']	2	46	49
Cn1c2ccc(Cl)cc2c2cc(C(=O)O)sc21	COC(=O)c1cc2c3cc(Cl)ccc3n(C)c2s1	train	['COC(=O)c1cc2c3cc(Cl)ccc3n(C)c2s1']	1	31	32
COc1cc(OC)nc(OCCn2cc(N)cn2)n1	COc1cc(OC)nc(OCCn2cc([N+](=O)[O-])cn2)n1	train	['COc1cc(OC)nc(OCCn2cc([N+](=O)[O-])cn2)n1']	1	29	40
Cc1ccc(S(=O)(=O)OC[C@H]2OC(=O)N[C@H]2Cc2ccccc2)cc1	Cc1ccc(S(=O)(=O)Cl)cc1.O=C1N[C@@H](Cc2ccccc2)[C@@H](CO)O1	train	['Cc1ccc(S(=O)(=O)Cl)cc1', 'O=C1N[C@@H](Cc2ccccc2)[C@@H](CO)O1']	2	50	57
c1ccc(CSc2nnc(-c3ccc4c(c3)OCO4)o2)cc1	BrCc1ccccc1.Sc1nnc(-c2ccc3c(c2)OCO3)o1	train	['BrCc1ccccc1', 'Sc1nnc(-c2ccc3c(c2)OCO3)o1']	2	37	38
CC(=O)c1ccc2c(c1)oc1ccccc12	CC(=O)Cl.c1ccc2c(c1)oc1ccccc12	train	['CC(=O)Cl', 'c1ccc2c(c1)oc1ccccc12']	2	27	30
CC(C)(C(=O)c1ccc(SCCCCCCS)cc1)N1CCOCC1	CC(C)(C(=O)c1ccc(Cl)cc1)N1CCOCC1.SCCCCCCS	train	['CC(C)(C(=O)c1ccc(Cl)cc1)N1CCOCC1', 'SCCCCCCS']	2	38	41
COCCOc1cncc(OC[C@@H]2CCCN2C)c1	C=O.COCCOc1cncc(OC[C@@H]2CCCN2)c1	train	['C=O', 'COCCOc1cncc(OC[C@@H]2CCCN2)c1']	2	30	33
O=C(c1ccc(O)cc1)c1ccc(OCCBr)c(F)c1	COc1ccc(C(=O)c2ccc(OCCBr)c(F)c2)cc1	train	['COc1ccc(C(=O)c2ccc(OCCBr)c(F)c2)cc1']	1	34	35
COC(=O)c1ccc(NCC=C(C)C)c(I)c1	CC(C)=CCBr.COC(=O)c1ccc(N)c(I)c1	train	['CC(C)=CCBr', 'COC(=O)c1ccc(N)c(I)c1']	2	29	32
CCOC(=O)c1c2ccc(Cl)cc2c(-c2ccccc2)n1CCC(C)(C)CCBr	CC(C)(CCBr)CCBr.CCOC(=O)c1[nH]c(-c2ccccc2)c2cc(Cl)ccc12	train	['CC(C)(CCBr)CCBr', 'CCOC(=O)c1[nH]c(-c2ccccc2)c2cc(Cl)ccc12']	2	49	55
CCNc1ccc2c(c1)C(C)(C)CCC2(C)C	CC(=O)Nc1ccc2c(c1)C(C)(C)CCC2(C)C	train	['CC(=O)Nc1ccc2c(c1)C(C)(C)CCC2(C)C']	1	29	33
N[C@@H](CC(=O)N1CCn2c(C(F)(F)F)nc(C(=O)N3CC[C@H](F)C3)c2C1)Cc1cc(F)c(F)cc1F	CC(C)(C)OC(=O)N[C@@H](CC(=O)N1CCn2c(C(F)(F)F)nc(C(=O)N3CC[C@H](F)C3)c2C1)Cc1cc(F)c(F)cc1F	train	['CC(C)(C)OC(=O)N[C@@H](CC(=O)N1CCn2c(C(F)(F)F)nc(C(=O)N3CC[C@H](F)C3)c2C1)Cc1cc(F)c(F)cc1F']	1	75	89
CC(C)c1nc2ccccc2n1-c1nc(N2CCOCC2)c2nc(CN3CCC(C(C)(C)O)CC3)ccc2n1	CC(C)(O)C1CCN(Cc2ccc3nc(Cl)nc(N4CCOCC4)c3n2)CC1.CC(C)c1nc2ccccc2[nH]1	train	['CC(C)(O)C1CCN(Cc2ccc3nc(Cl)nc(N4CCOCC4)c3n2)CC1', 'CC(C)c1nc2ccccc2[nH]1']	2	64	69
O=C(O)c1cc(C(F)(F)F)cc(S(=O)(=O)Cc2ccccc2)c1	O=C(OCc1ccccc1)c1cc(C(F)(F)F)cc(S(=O)(=O)Cc2ccccc2)c1	train	['O=C(OCc1ccccc1)c1cc(C(F)(F)F)cc(S(=O)(=O)Cc2ccccc2)c1']	1	44	53
COc1ccc(F)c(-c2cccc3c(N)c4c(nc23)CN(C2CCC2)C4=O)c1	COc1ccc(F)c(B(O)O)c1.Nc1c2c(nc3c(Br)cccc13)CN(C1CCC1)C2=O	train	['COc1ccc(F)c(B(O)O)c1', 'Nc1c2c(nc3c(Br)cccc13)CN(C1CCC1)C2=O']	2	50	57
CC(=O)C(O)C=O	CCOC(OCC)C(O)C(C)=O	train	['CCOC(OCC)C(O)C(C)=O']	1	13	19
CCOc1nc(C)c2cc(OC)c(OC)cc2c1C(=O)OC	CCI.COC(=O)c1c(O)nc(C)c2cc(OC)c(OC)cc12	train	['CCI', 'COC(=O)c1c(O)nc(C)c2cc(OC)c(OC)cc12']	2	35	39
CCOc1ccc(S(=O)(=O)N(Cc2ccc(C#N)cc2)[C@@H](CC)c2ccccc2)cc1	CCOc1ccc(S(=O)(=O)N[C@@H](CC)c2ccccc2)cc1.N#Cc1ccc(CBr)cc1	train	['CCOc1ccc(S(=O)(=O)N[C@@H](CC)c2ccccc2)cc1', 'N#Cc1ccc(CBr)cc1']	2	57	58
CC(C)(C)c1ccc(-c2nnn[nH]2)cc1	CC(C)(C)c1ccc(C#N)cc1.[N-]=[N+]=[N-]	train	['CC(C)(C)c1ccc(C#N)cc1', '[N-]=[N+]=[N-]']	2	29	36
O=C1CC(C(=O)N2CCCCC2CN2CCCCC2)c2cc(Cl)c(Cl)cc21	C1CCN(CC2CCCCN2)CC1.O=C1CC(C(=O)Cl)c2cc(Cl)c(Cl)cc21	train	['C1CCN(CC2CCCCN2)CC1', 'O=C1CC(C(=O)Cl)c2cc(Cl)c(Cl)cc21']	2	47	52
CSCC[C@H](NC(=O)c1cc(OC(Cc2cncn2C)c2nccs2)ccc1CCc1ccc(F)cc1)C(=O)O	CSCC[C@H](NC(=O)c1cc(OC(Cc2cncn2C)c2nccs2)ccc1CCc1ccc(F)cc1)C(=O)OC(C)(C)C	train	['CSCC[C@H](NC(=O)c1cc(OC(Cc2cncn2C)c2nccs2)ccc1CCc1ccc(F)cc1)C(=O)OC(C)(C)C']	1	66	74
Nc1cccc2c(OC(=O)c3c(Cl)cccc3Cl)ccnc12	Nc1cccc2c(O)ccnc12.O=C(Cl)c1c(Cl)cccc1Cl	train	['Nc1cccc2c(O)ccnc12', 'O=C(Cl)c1c(Cl)cccc1Cl']	2	37	40
C#CC(O)C1(CCCC)CCC1	C#C[Mg+].CCCCC1(C=O)CCC1	train	['C#C[Mg+]', 'CCCCC1(C=O)CCC1']	2	19	24
Cn1cncc1-c1cc2nccc(Oc3ccc(NC(=O)CC(=O)Nc4ccccc4O)cc3F)c2s1	COc1ccccc1NC(=O)CC(=O)Nc1ccc(Oc2ccnc3cc(-c4cncn4C)sc23)c(F)c1	train	['COc1ccccc1NC(=O)CC(=O)Nc1ccc(Oc2ccnc3cc(-c4cncn4C)sc23)c(F)c1']	1	58	61
C=CCC(C)(C(=O)O)c1ccccc1-c1noc2ccccc12	C=CCC(C)(C(=O)OCC)c1ccccc1-c1noc2ccccc12	train	['C=CCC(C)(C(=O)OCC)c1ccccc1-c1noc2ccccc12']	1	38	40
COC(=O)c1cc(F)c(OS(=O)(=O)c2c(C)cc(C)cc2C)nc1Nc1ccc(F)cc1F	COC(=O)c1cc(F)c(O)nc1Nc1ccc(F)cc1F.Cc1cc(C)c(S(=O)(=O)Cl)c(C)c1	train	['COC(=O)c1cc(F)c(O)nc1Nc1ccc(F)cc1F', 'Cc1cc(C)c(S(=O)(=O)Cl)c(C)c1']	2	58	63
COCCNC(=O)c1sc2ncnc(Nc3ccc(F)cc3OC3CCOCC3)c2c1C	COC(=O)c1sc2ncnc(Nc3ccc(F)cc3OC3CCOCC3)c2c1C.COCCN	train	['COC(=O)c1sc2ncnc(Nc3ccc(F)cc3OC3CCOCC3)c2c1C', 'COCCN']	2	47	50
COc1cc(-c2cncc(NCc3ccco3)n2)ccc1O	COc1cc(B2OC(C)(C)C(C)(C)O2)ccc1O.Clc1cncc(NCc2ccco2)n1	train	['COc1cc(B2OC(C)(C)C(C)(C)O2)ccc1O', 'Clc1cncc(NCc2ccco2)n1']	2	33	54
O=C(O)c1cc(C(=O)O)c(C(=O)N(Cc2cccc(-c3ccc(Cl)cc3)c2)[C@H]2CCCc3ccccc32)cc1C(=O)O	O=C(O)c1cc(C(=O)O)c(C(=O)N(Cc2cccc(Br)c2)[C@H]2CCCc3ccccc32)cc1C(=O)O.OB(O)c1ccc(Cl)cc1	train	['O=C(O)c1cc(C(=O)O)c(C(=O)N(Cc2cccc(Br)c2)[C@H]2CCCc3ccccc32)cc1C(=O)O', 'OB(O)c1ccc(Cl)cc1']	2	80	87
COc1ccc(OC)c(Sc2nc3c(N)ncnc3n2CCc2cc(C(F)(F)F)cc(C(F)(F)F)c2)c1	COc1ccc(OC)c(Sc2nc3c(N)ncnc3[nH]2)c1.FC(F)(F)c1cc(CCBr)cc(C(F)(F)F)c1	train	['COc1ccc(OC)c(Sc2nc3c(N)ncnc3[nH]2)c1', 'FC(F)(F)c1cc(CCBr)cc(C(F)(F)F)c1']	2	63	69
Cc1ccc(COc2cc(F)ccc2-c2ncnc(Nc3cccc(CS(C)(=O)=O)c3)n2)cc1	CS(=O)(=O)Cc1cccc(Nc2ncnc(-c3ccc(F)cc3F)n2)c1.Cc1ccc(CO)cc1	train	['CS(=O)(=O)Cc1cccc(Nc2ncnc(-c3ccc(F)cc3F)n2)c1', 'Cc1ccc(CO)cc1']	2	57	59
CN1CCN(Cc2ccnc(Nc3ncc(C#N)s3)c2)CCC1=O	CN1CCNCCC1=O.N#Cc1cnc(Nc2cc(CCl)ccn2)s1	train	['CN1CCNCCC1=O', 'N#Cc1cnc(Nc2cc(CCl)ccn2)s1']	2	38	39
Cc1cc(O)ccc1C(NC(=O)Cc1ccc2oc(C(c3c(C)noc3C)N3CC(NC(=O)OC(C)(C)C)C3)cc2c1)c1ccccc1	Cc1cc(OCc2ccccc2)ccc1C(NC(=O)Cc1ccc2oc(C(c3c(C)noc3C)N3CC(NC(=O)OC(C)(C)C)C3)cc2c1)c1ccccc1	train	['Cc1cc(OCc2ccccc2)ccc1C(NC(=O)Cc1ccc2oc(C(c3c(C)noc3C)N3CC(NC(=O)OC(C)(C)C)C3)cc2c1)c1ccccc1']	1	82	91
COC(COc1ccc2ncccc2c1)OC	COC(CBr)OC.Oc1ccc2ncccc2c1	train	['COC(CBr)OC', 'Oc1ccc2ncccc2c1']	2	23	26
Cc1oc(-c2ccco2)nc1COc1ccc(COc2nn(Cc3ccccc3)cc2C(=O)O)cc1-c1ccccc1	CCOC(=O)c1cn(Cc2ccccc2)nc1OCc1ccc(OCc2nc(-c3ccco3)oc2C)c(-c2ccccc2)c1	train	['CCOC(=O)c1cn(Cc2ccccc2)nc1OCc1ccc(OCc2nc(-c3ccco3)oc2C)c(-c2ccccc2)c1']	1	65	69
CC(=O)N1CCc2ccc(N)cc2CC1	CC(=O)N1CCc2ccc([N+](=O)[O-])cc2CC1	train	['CC(=O)N1CCc2ccc([N+](=O)[O-])cc2CC1']	1	24	35
CC(C)NC(=O)N1CC=C(c2coc3c(O[C@H](C)c4c(Cl)ccc(F)c4Cl)c(N)ncc23)CC1	CC(C)N=C=O.C[C@@H](Oc1c(N)ncc2c(C3=CCNCC3)coc12)c1c(Cl)ccc(F)c1Cl	train	['CC(C)N=C=O', 'C[C@@H](Oc1c(N)ncc2c(C3=CCNCC3)coc12)c1c(Cl)ccc(F)c1Cl']	2	66	65
C=C(OCC)c1ccc(F)c(C)n1	C=C(OCC)[Sn](CCCC)(CCCC)CCCC.Cc1nc(Br)ccc1F	train	['C=C(OCC)[Sn](CCCC)(CCCC)CCCC', 'Cc1nc(Br)ccc1F']	2	22	43
COc1ccc([C@@H](O)Cc2c(Cl)cncc2Cl)cc1OC	COc1ccc2cc([C@@H](C)C(=O)O[C@@H](Cc3c(Cl)cncc3Cl)c3ccc(OC)c(OC)c3)ccc2c1	train	['COc1ccc2cc([C@@H](C)C(=O)O[C@@H](Cc3c(Cl)cncc3Cl)c3ccc(OC)c(OC)c3)ccc2c1']	1	38	72
CCN(CC)CCN1CCCc2[nH]c(/C=C3\C(=O)Nc4cc(NC(=O)C(C)(C)O)c(F)cc43)c(C)c2C1=O	CC(C)(O)C(=O)Nc1cc2c(cc1F)CC(=O)N2.CCN(CC)CCN1CCCc2[nH]c(C=O)c(C)c2C1=O	train	['CC(C)(O)C(=O)Nc1cc2c(cc1F)CC(=O)N2', 'CCN(CC)CCN1CCCc2[nH]c(C=O)c(C)c2C1=O']	2	73	71
CC(C)(C)OC(=O)N1CCCc2onc(O)c2C1	CC(C)(C)OC(=O)OC(=O)OC(C)(C)C.Oc1noc2c1CNCCC2	train	['CC(C)(C)OC(=O)OC(=O)OC(C)(C)C', 'Oc1noc2c1CNCCC2']	2	31	45
CCOC(=O)CCCN(C(=O)CCCN(C(=O)c1ccc(Cl)cc1)c1ccc(OC)cc1)c1c(C)cccc1C	CCOC(=O)CCCNc1c(C)cccc1C.COc1ccc(N(CCCC(=O)O)C(=O)c2ccc(Cl)cc2)cc1	train	['CCOC(=O)CCCNc1c(C)cccc1C', 'COc1ccc(N(CCCC(=O)O)C(=O)c2ccc(Cl)cc2)cc1']	2	66	66
C=C[C@@H](C#CC#C[C@@H](CCCCCCCCC)NC(=O)c1ccc(F)cc1)OC(C)=O	C=C[C@@H](C#CC#C[C@H](N)CCCCCCCCC)OC(C)=O.O=C(Cl)c1ccc(F)cc1	train	['C=C[C@@H](C#CC#C[C@H](N)CCCCCCCCC)OC(C)=O', 'O=C(Cl)c1ccc(F)cc1']	2	58	60
COc1cc(-c2cnc3[nH]c4cnc(-c5cnn(C)c5)cc4c3c2)cc(OC)c1CN1CCCCC1	COc1cc(-c2cnc(F)c(-c3cc(-c4cnn(C)c4)ncc3N)c2)cc(OC)c1CN1CCCCC1	train	['COc1cc(-c2cnc(F)c(-c3cc(-c4cnn(C)c4)ncc3N)c2)cc(OC)c1CN1CCCCC1']	1	61	62
C=C1C[C@H]2[C@@H]3CCC(=O)[C@@]3(C)CC[C@@H]2[C@@]2(C)CCC(=O)C(OC)=C12	C=C1C[C@H]2[C@@H]3CCC(=O)[C@@]3(C)CC[C@@H]2[C@@]2(C)CCC(=O)C(O)=C12.CI	train	['C=C1C[C@H]2[C@@H]3CCC(=O)[C@@]3(C)CC[C@@H]2[C@@]2(C)CCC(=O)C(O)=C12', 'CI']	2	68	70
O=C1c2ccccc2-n2cnc(CO)c2[C@@H]2CCCN12	CCOC(=O)c1ncn2c1[C@@H]1CCCN1C(=O)c1ccccc1-2	train	['CCOC(=O)c1ncn2c1[C@@H]1CCCN1C(=O)c1ccccc1-2']	1	37	43
CC(=O)Nc1nc2cc(-c3ccc4c(c3)CNCCO4)cnc2s1	CC(=O)Nc1nc2cc(-c3ccc4c(c3)CN(C(=O)OC(C)(C)C)CCO4)cnc2s1	train	['CC(=O)Nc1nc2cc(-c3ccc4c(c3)CN(C(=O)OC(C)(C)C)CCO4)cnc2s1']	1	40	56
